elapsed_time,data
144.2753,"orientation: [0.9903, -0.0232, 0.0455, 0.1290], angular_velocity: [-2.0174, 0.1391, 21.7739], linear_acceleration: [-0.0625, -0.0781, 0.9531]"
144.3253,"orientation: [0.9893, -0.0240, 0.0449, 0.1370], angular_velocity: [-2.9217, -1.6696, 18.2957], linear_acceleration: [-0.1055, -0.0117, 0.9609]"
144.3753,"orientation: [0.9885, -0.0247, 0.0436, 0.1429], angular_velocity: [-1.1826, -2.0174, 13.6348], linear_acceleration: [-0.0703, -0.0625, 0.9688]"
144.4253,"orientation: [0.9879, -0.0250, 0.0426, 0.1469], angular_velocity: [0.1391, -1.5304, 9.3913], linear_acceleration: [-0.0742, -0.0703, 0.9727]"
144.4753,"orientation: [0.9875, -0.0252, 0.0421, 0.1501], angular_velocity: [-0.7652, 0.4174, 7.4435], linear_acceleration: [-0.0391, -0.0234, 0.9648]"
144.5253,"orientation: [0.9870, -0.0262, 0.0428, 0.1525], angular_velocity: [-1.5304, 3.7565, 5.7739], linear_acceleration: [-0.0312, -0.0430, 0.9688]"
144.5753,"orientation: [0.9866, -0.0268, 0.0450, 0.1547], angular_velocity: [-0.3478, 6.1913, 5.2870], linear_acceleration: [-0.0625, -0.0391, 0.9648]"
144.6253,"orientation: [0.9862, -0.0278, 0.0476, 0.1563], angular_velocity: [0.1391, 7.1652, 3.8261], linear_acceleration: [-0.0703, -0.0703, 0.9531]"
144.6753,"orientation: [0.9858, -0.0284, 0.0505, 0.1573], angular_velocity: [0.5565, 7.3043, 2.7130], linear_acceleration: [-0.0938, -0.0547, 0.9766]"
144.7253,"orientation: [0.9856, -0.0289, 0.0528, 0.1581], angular_velocity: [0.3478, 4.7304, 2.0870], linear_acceleration: [-0.1328, -0.0469, 0.9609]"
144.7753,"orientation: [0.9855, -0.0295, 0.0540, 0.1583], angular_velocity: [-0.3478, 2.4348, 0.3478], linear_acceleration: [-0.1406, -0.0391, 0.9648]"
144.8253,"orientation: [0.9854, -0.0301, 0.0541, 0.1584], angular_velocity: [0.2087, 0.1391, 0.2783], linear_acceleration: [-0.1328, -0.0703, 0.9688]"
144.8753,"orientation: [0.9855, -0.0304, 0.0536, 0.1584], angular_velocity: [0.4174, -0.7652, 0.1391], linear_acceleration: [-0.1133, -0.0625, 0.9570]"
144.9253,"orientation: [0.9854, -0.0306, 0.0529, 0.1588], angular_velocity: [0.4174, -1.5304, 0.9043], linear_acceleration: [-0.1172, -0.0664, 0.9531]"
144.9753,"orientation: [0.9854, -0.0308, 0.0515, 0.1590], angular_velocity: [0.1391, -2.7130, 0.5565], linear_acceleration: [-0.1094, -0.0586, 0.9609]"
145.0252,"orientation: [0.9855, -0.0310, 0.0500, 0.1592], angular_velocity: [0.0000, -2.9217, 0.3478], linear_acceleration: [-0.1016, -0.0508, 0.9609]"
145.0753,"orientation: [0.9855, -0.0311, 0.0486, 0.1594], angular_velocity: [-0.1391, -2.0870, 0.4870], linear_acceleration: [-0.0781, -0.0508, 0.9648]"
145.1253,"orientation: [0.9855, -0.0313, 0.0480, 0.1597], angular_velocity: [0.0000, -0.4174, 0.6957], linear_acceleration: [-0.0859, -0.0430, 0.9609]"
145.1753,"orientation: [0.9855, -0.0316, 0.0479, 0.1599], angular_velocity: [0.0000, 0.6261, 0.5565], linear_acceleration: [-0.0820, -0.0508, 0.9688]"
145.2253,"orientation: [0.9854, -0.0319, 0.0483, 0.1601], angular_velocity: [0.1391, 1.6696, 0.3478], linear_acceleration: [-0.0898, -0.0469, 0.9648]"
145.2753,"orientation: [0.9854, -0.0323, 0.0487, 0.1601], angular_velocity: [0.4870, 1.6000, 0.2783], linear_acceleration: [-0.0938, -0.0664, 0.9609]"
145.3255,"orientation: [0.9853, -0.0325, 0.0491, 0.1601], angular_velocity: [0.0000, 1.5304, 0.0696], linear_acceleration: [-0.0977, -0.0391, 0.9648]"
145.3753,"orientation: [0.9853, -0.0329, 0.0491, 0.1602], angular_velocity: [-0.3478, 0.2087, 0.0696], linear_acceleration: [-0.1133, -0.0469, 0.9570]"
145.4253,"orientation: [0.9853, -0.0331, 0.0487, 0.1602], angular_velocity: [0.4174, -1.3217, 0.1391], linear_acceleration: [-0.1289, -0.0625, 0.9688]"
145.4753,"orientation: [0.9854, -0.0334, 0.0474, 0.1601], angular_velocity: [0.3478, -2.4348, -0.2087], linear_acceleration: [-0.1016, -0.0703, 0.9648]"
145.5253,"orientation: [0.9854, -0.0334, 0.0462, 0.1602], angular_velocity: [0.0696, -2.4348, 0.0696], linear_acceleration: [-0.1016, -0.0508, 0.9648]"
145.5753,"orientation: [0.9855, -0.0335, 0.0452, 0.1603], angular_velocity: [0.0000, -1.1826, 0.2087], linear_acceleration: [-0.0703, -0.0508, 0.9688]"
145.6252,"orientation: [0.9855, -0.0338, 0.0449, 0.1603], angular_velocity: [-0.1391, 0.3478, 0.0000], linear_acceleration: [-0.0781, -0.0508, 0.9609]"
145.6753,"orientation: [0.9854, -0.0342, 0.0453, 0.1604], angular_velocity: [0.0000, 1.8783, 0.3478], linear_acceleration: [-0.0781, -0.0508, 0.9609]"
145.7253,"orientation: [0.9854, -0.0346, 0.0464, 0.1603], angular_velocity: [-0.0696, 3.1304, 0.0000], linear_acceleration: [-0.0938, -0.0469, 0.9648]"
145.7753,"orientation: [0.9853, -0.0349, 0.0475, 0.1603], angular_velocity: [0.2783, 2.7826, 0.0000], linear_acceleration: [-0.1016, -0.0508, 0.9648]"
145.8253,"orientation: [0.9852, -0.0354, 0.0485, 0.1604], angular_velocity: [-0.2087, 2.4348, 0.3478], linear_acceleration: [-0.1133, -0.0508, 0.9648]"
145.8753,"orientation: [0.9852, -0.0358, 0.0493, 0.1604], angular_velocity: [0.2087, 1.6000, 0.0696], linear_acceleration: [-0.1250, -0.0586, 0.9648]"
145.9252,"orientation: [0.9852, -0.0361, 0.0494, 0.1604], angular_velocity: [0.1391, -0.0696, 0.0696], linear_acceleration: [-0.1289, -0.0586, 0.9609]"
145.9753,"orientation: [0.9852, -0.0364, 0.0490, 0.1605], angular_velocity: [-0.2087, -0.4870, 0.1391], linear_acceleration: [-0.1055, -0.0469, 0.9648]"
146.0253,"orientation: [0.9852, -0.0365, 0.0484, 0.1605], angular_velocity: [0.0000, -0.7652, 0.0696], linear_acceleration: [-0.1016, -0.0508, 0.9609]"
146.0753,"orientation: [0.9852, -0.0367, 0.0480, 0.1605], angular_velocity: [0.0696, -0.5565, 0.0000], linear_acceleration: [-0.1016, -0.0547, 0.9609]"
146.1252,"orientation: [0.9852, -0.0367, 0.0478, 0.1606], angular_velocity: [0.1391, -0.2783, 0.2783], linear_acceleration: [-0.1055, -0.0469, 0.9609]"
146.1754,"orientation: [0.9852, -0.0369, 0.0476, 0.1607], angular_velocity: [0.1391, 0.2783, 0.1391], linear_acceleration: [-0.0938, -0.0547, 0.9648]"
146.2254,"orientation: [0.9852, -0.0371, 0.0476, 0.1606], angular_velocity: [-0.1391, 0.3478, -0.2087], linear_acceleration: [-0.1016, -0.0469, 0.9727]"
146.2753,"orientation: [0.9851, -0.0374, 0.0478, 0.1607], angular_velocity: [-0.2087, 0.5565, 0.2087], linear_acceleration: [-0.1133, -0.0469, 0.9570]"
146.3256,"orientation: [0.9851, -0.0377, 0.0476, 0.1607], angular_velocity: [-0.1391, -0.3478, 0.0696], linear_acceleration: [-0.1133, -0.0547, 0.9648]"
146.3753,"orientation: [0.9851, -0.0378, 0.0472, 0.1607], angular_velocity: [-0.1391, -0.9739, 0.0000], linear_acceleration: [-0.1172, -0.0469, 0.9570]"
146.4253,"orientation: [0.9852, -0.0380, 0.0466, 0.1607], angular_velocity: [0.0000, -0.8348, 0.0000], linear_acceleration: [-0.0938, -0.0547, 0.9688]"
146.4753,"orientation: [0.9852, -0.0381, 0.0464, 0.1608], angular_velocity: [0.0696, 0.0696, 0.2087], linear_acceleration: [-0.0977, -0.0508, 0.9688]"
146.5252,"orientation: [0.9851, -0.0382, 0.0463, 0.1609], angular_velocity: [-0.1391, 0.1391, 0.1391], linear_acceleration: [-0.1016, -0.0430, 0.9648]"
146.5753,"orientation: [0.9851, -0.0385, 0.0465, 0.1609], angular_velocity: [-0.2783, 0.7652, 0.0696], linear_acceleration: [-0.1016, -0.0547, 0.9688]"
146.6253,"orientation: [0.9851, -0.0386, 0.0466, 0.1610], angular_velocity: [0.2087, 0.4870, 0.3478], linear_acceleration: [-0.1055, -0.0508, 0.9688]"
146.6753,"orientation: [0.9851, -0.0388, 0.0467, 0.1612], angular_velocity: [0.0696, 0.1391, 0.2783], linear_acceleration: [-0.1172, -0.0547, 0.9609]"
146.7253,"orientation: [0.9851, -0.0388, 0.0466, 0.1612], angular_velocity: [0.0696, -0.5565, 0.0696], linear_acceleration: [-0.1172, -0.0430, 0.9609]"
146.7753,"orientation: [0.9851, -0.0390, 0.0461, 0.1613], angular_velocity: [-0.2087, -0.4870, 0.1391], linear_acceleration: [-0.0977, -0.0547, 0.9688]"
146.8252,"orientation: [0.9850, -0.0390, 0.0459, 0.1614], angular_velocity: [0.0696, -0.2783, 0.3478], linear_acceleration: [-0.1016, -0.0469, 0.9609]"
146.8753,"orientation: [0.9850, -0.0392, 0.0457, 0.1615], angular_velocity: [0.0696, -0.1391, 0.0696], linear_acceleration: [-0.1016, -0.0547, 0.9648]"
146.9253,"orientation: [0.9850, -0.0392, 0.0457, 0.1616], angular_velocity: [0.0696, -0.0696, 0.3478], linear_acceleration: [-0.1094, -0.0469, 0.9648]"
146.9753,"orientation: [0.9850, -0.0393, 0.0454, 0.1617], angular_velocity: [-0.2783, -0.3478, 0.2087], linear_acceleration: [-0.0977, -0.0430, 0.9688]"
147.0252,"orientation: [0.9850, -0.0394, 0.0453, 0.1619], angular_velocity: [-0.0696, 0.7652, 0.3478], linear_acceleration: [-0.0781, -0.0469, 0.9648]"
147.0753,"orientation: [0.9848, -0.0397, 0.0461, 0.1625], angular_velocity: [-0.2087, 2.7826, 1.6696], linear_acceleration: [-0.0781, -0.0508, 0.9570]"
147.1253,"orientation: [0.9847, -0.0400, 0.0472, 0.1631], angular_velocity: [-0.0696, 2.0174, 1.3913], linear_acceleration: [-0.1289, -0.0547, 0.9570]"
147.1753,"orientation: [0.9846, -0.0401, 0.0475, 0.1633], angular_velocity: [0.0000, -0.2087, 0.3478], linear_acceleration: [-0.1406, -0.0469, 0.9609]"
147.2253,"orientation: [0.9846, -0.0402, 0.0471, 0.1634], angular_velocity: [-0.2087, -1.2522, 0.1391], linear_acceleration: [-0.1250, -0.0469, 0.9609]"
147.2753,"orientation: [0.9846, -0.0402, 0.0461, 0.1635], angular_velocity: [-0.0696, -2.0870, 0.2783], linear_acceleration: [-0.1094, -0.0508, 0.9570]"
147.3253,"orientation: [0.9847, -0.0402, 0.0453, 0.1637], angular_velocity: [0.0000, -1.3913, 0.2783], linear_acceleration: [-0.0938, -0.0547, 0.9727]"
147.3754,"orientation: [0.9847, -0.0402, 0.0447, 0.1637], angular_velocity: [0.0000, -0.7652, -0.0696], linear_acceleration: [-0.0898, -0.0508, 0.9648]"
147.4253,"orientation: [0.9847, -0.0401, 0.0447, 0.1637], angular_velocity: [0.0000, 0.3478, 0.1391], linear_acceleration: [-0.0938, -0.0391, 0.9570]"
147.4753,"orientation: [0.9846, -0.0403, 0.0452, 0.1637], angular_velocity: [0.0696, 1.4609, 0.0000], linear_acceleration: [-0.1016, -0.0547, 0.9688]"
147.5253,"orientation: [0.9846, -0.0405, 0.0457, 0.1637], angular_velocity: [-0.0696, 1.1130, 0.0696], linear_acceleration: [-0.1094, -0.0508, 0.9531]"
147.5752,"orientation: [0.9846, -0.0405, 0.0460, 0.1638], angular_velocity: [0.2087, 0.6957, 0.1391], linear_acceleration: [-0.1055, -0.0469, 0.9609]"
147.6253,"orientation: [0.9846, -0.0405, 0.0462, 0.1637], angular_velocity: [0.2087, 0.6261, -0.1391], linear_acceleration: [-0.1055, -0.0508, 0.9648]"
147.6752,"orientation: [0.9846, -0.0407, 0.0464, 0.1638], angular_velocity: [0.0696, 0.4870, 0.1391], linear_acceleration: [-0.1094, -0.0547, 0.9648]"
147.7253,"orientation: [0.9846, -0.0408, 0.0464, 0.1638], angular_velocity: [-0.0696, -0.2087, 0.0696], linear_acceleration: [-0.1211, -0.0508, 0.9609]"
147.7753,"orientation: [0.9846, -0.0408, 0.0463, 0.1639], angular_velocity: [-0.0696, -0.6261, 0.0696], linear_acceleration: [-0.1211, -0.0469, 0.9570]"
147.8253,"orientation: [0.9846, -0.0407, 0.0459, 0.1640], angular_velocity: [0.1391, -0.9043, 0.2087], linear_acceleration: [-0.1133, -0.0508, 0.9648]"
147.8753,"orientation: [0.9846, -0.0406, 0.0454, 0.1641], angular_velocity: [0.0696, -0.9043, 0.1391], linear_acceleration: [-0.1016, -0.0469, 0.9648]"
147.9253,"orientation: [0.9846, -0.0408, 0.0451, 0.1641], angular_velocity: [-0.0696, -0.3478, 0.0696], linear_acceleration: [-0.0938, -0.0586, 0.9688]"
147.9753,"orientation: [0.9846, -0.0409, 0.0449, 0.1642], angular_velocity: [-0.1391, -0.4174, 0.1391], linear_acceleration: [-0.1094, -0.0508, 0.9609]"
148.0253,"orientation: [0.9845, -0.0408, 0.0447, 0.1643], angular_velocity: [0.0000, -0.7652, 0.2783], linear_acceleration: [-0.1133, -0.0469, 0.9648]"
148.0753,"orientation: [0.9846, -0.0407, 0.0442, 0.1644], angular_velocity: [0.0696, -0.9739, 0.1391], linear_acceleration: [-0.1016, -0.0469, 0.9609]"
148.1253,"orientation: [0.9845, -0.0407, 0.0439, 0.1646], angular_velocity: [-0.1391, 0.0696, 0.3478], linear_acceleration: [-0.0859, -0.0469, 0.9727]"
148.1753,"orientation: [0.9845, -0.0407, 0.0442, 0.1646], angular_velocity: [0.1391, 0.9043, 0.1391], linear_acceleration: [-0.0938, -0.0469, 0.9648]"
148.2253,"orientation: [0.9845, -0.0407, 0.0447, 0.1646], angular_velocity: [0.0696, 1.1826, -0.0696], linear_acceleration: [-0.1055, -0.0469, 0.9688]"
148.2753,"orientation: [0.9845, -0.0408, 0.0450, 0.1646], angular_velocity: [0.2087, 0.5565, 0.0000], linear_acceleration: [-0.1133, -0.0547, 0.9609]"
148.3253,"orientation: [0.9845, -0.0409, 0.0450, 0.1646], angular_velocity: [0.0000, -0.3478, -0.0696], linear_acceleration: [-0.1172, -0.0547, 0.9648]"
148.3756,"orientation: [0.9845, -0.0409, 0.0446, 0.1647], angular_velocity: [-0.2783, -0.7652, 0.2087], linear_acceleration: [-0.1055, -0.0469, 0.9609]"
148.4254,"orientation: [0.9845, -0.0409, 0.0444, 0.1648], angular_velocity: [0.0000, -0.6957, 0.1391], linear_acceleration: [-0.1094, -0.0469, 0.9609]"
148.4754,"orientation: [0.9845, -0.0409, 0.0442, 0.1647], angular_velocity: [0.1391, -0.1391, -0.1391], linear_acceleration: [-0.0977, -0.0547, 0.9688]"
148.5253,"orientation: [0.9845, -0.0410, 0.0443, 0.1648], angular_velocity: [-0.1391, 0.4870, 0.1391], linear_acceleration: [-0.1016, -0.0508, 0.9609]"
148.5753,"orientation: [0.9844, -0.0412, 0.0449, 0.1648], angular_velocity: [-0.2087, 1.1130, 0.1391], linear_acceleration: [-0.1094, -0.0508, 0.9648]"
148.6253,"orientation: [0.9844, -0.0414, 0.0453, 0.1649], angular_velocity: [-0.2087, 1.1826, 0.2087], linear_acceleration: [-0.1055, -0.0469, 0.9609]"
148.6753,"orientation: [0.9844, -0.0414, 0.0458, 0.1650], angular_velocity: [0.0696, 1.0435, 0.2087], linear_acceleration: [-0.1094, -0.0469, 0.9648]"
148.7253,"orientation: [0.9844, -0.0415, 0.0460, 0.1650], angular_velocity: [-0.0696, 0.0000, -0.1391], linear_acceleration: [-0.1250, -0.0508, 0.9688]"
148.7753,"orientation: [0.9844, -0.0415, 0.0459, 0.1649], angular_velocity: [-0.3478, -0.6957, -0.2087], linear_acceleration: [-0.1211, -0.0469, 0.9609]"
148.8253,"orientation: [0.9844, -0.0416, 0.0456, 0.1649], angular_velocity: [0.0000, -0.8348, 0.0000], linear_acceleration: [-0.1172, -0.0586, 0.9648]"
148.8753,"orientation: [0.9844, -0.0415, 0.0450, 0.1649], angular_velocity: [0.0000, -1.3913, -0.2087], linear_acceleration: [-0.1055, -0.0508, 0.9688]"
148.9253,"orientation: [0.9844, -0.0414, 0.0445, 0.1650], angular_velocity: [0.1391, -0.8348, 0.2087], linear_acceleration: [-0.0977, -0.0547, 0.9609]"
148.9753,"orientation: [0.9844, -0.0414, 0.0445, 0.1651], angular_velocity: [0.1391, 0.3478, 0.2087], linear_acceleration: [-0.0938, -0.0508, 0.9648]"
149.0252,"orientation: [0.9844, -0.0413, 0.0447, 0.1651], angular_velocity: [0.0696, 0.3478, 0.0000], linear_acceleration: [-0.1055, -0.0469, 0.9570]"
149.0753,"orientation: [0.9844, -0.0414, 0.0450, 0.1650], angular_velocity: [0.2087, 0.5565, -0.1391], linear_acceleration: [-0.1133, -0.0547, 0.9688]"
149.1253,"orientation: [0.9844, -0.0413, 0.0452, 0.1652], angular_velocity: [0.2087, 0.1391, 0.3478], linear_acceleration: [-0.1133, -0.0508, 0.9609]"
149.1753,"orientation: [0.9844, -0.0413, 0.0450, 0.1653], angular_velocity: [0.0696, -0.8348, 0.2087], linear_acceleration: [-0.1172, -0.0547, 0.9570]"
149.2253,"orientation: [0.9844, -0.0411, 0.0446, 0.1653], angular_velocity: [0.0696, -1.1130, -0.0696], linear_acceleration: [-0.1094, -0.0469, 0.9648]"
149.2753,"orientation: [0.9844, -0.0410, 0.0443, 0.1652], angular_velocity: [0.2783, -0.6261, -0.2087], linear_acceleration: [-0.1016, -0.0547, 0.9727]"
149.3253,"orientation: [0.9844, -0.0410, 0.0442, 0.1653], angular_velocity: [0.0696, 0.1391, 0.1391], linear_acceleration: [-0.0977, -0.0547, 0.9688]"
149.3753,"orientation: [0.9844, -0.0411, 0.0445, 0.1653], angular_velocity: [-0.2087, 0.7652, 0.0696], linear_acceleration: [-0.0977, -0.0469, 0.9609]"
149.4257,"orientation: [0.9844, -0.0412, 0.0449, 0.1653], angular_velocity: [-0.2087, 1.0435, 0.0000], linear_acceleration: [-0.1055, -0.0469, 0.9648]"
149.4754,"orientation: [0.9843, -0.0414, 0.0453, 0.1654], angular_velocity: [0.0000, 0.5565, 0.2087], linear_acceleration: [-0.1172, -0.0586, 0.9609]"
149.5253,"orientation: [0.9843, -0.0412, 0.0455, 0.1654], angular_velocity: [0.1391, -0.2087, -0.1391], linear_acceleration: [-0.1250, -0.0391, 0.9609]"
149.5752,"orientation: [0.9843, -0.0411, 0.0453, 0.1655], angular_velocity: [-0.0696, -0.6957, 0.1391], linear_acceleration: [-0.1094, -0.0430, 0.9570]"
149.6253,"orientation: [0.9843, -0.0409, 0.0450, 0.1655], angular_velocity: [0.0696, -0.6261, -0.0696], linear_acceleration: [-0.1055, -0.0430, 0.9570]"
149.6752,"orientation: [0.9843, -0.0408, 0.0450, 0.1655], angular_velocity: [0.1391, 0.1391, 0.0696], linear_acceleration: [-0.0938, -0.0508, 0.9570]"
149.7253,"orientation: [0.9843, -0.0407, 0.0452, 0.1656], angular_velocity: [0.0696, 0.1391, 0.2087], linear_acceleration: [-0.1133, -0.0430, 0.9648]"
149.7753,"orientation: [0.9843, -0.0407, 0.0452, 0.1657], angular_velocity: [-0.0696, -0.0696, 0.2783], linear_acceleration: [-0.1094, -0.0508, 0.9531]"
149.8253,"orientation: [0.9843, -0.0408, 0.0451, 0.1657], angular_velocity: [-0.0696, -0.2087, 0.0000], linear_acceleration: [-0.1055, -0.0547, 0.9688]"
149.8752,"orientation: [0.9843, -0.0409, 0.0449, 0.1658], angular_velocity: [0.0000, -0.2087, 0.0000], linear_acceleration: [-0.0938, -0.0586, 0.9570]"
149.9253,"orientation: [0.9843, -0.0410, 0.0448, 0.1658], angular_velocity: [-0.1391, -0.1391, 0.1391], linear_acceleration: [-0.1055, -0.0547, 0.9609]"
149.9752,"orientation: [0.9843, -0.0409, 0.0448, 0.1658], angular_velocity: [-0.0696, 0.1391, -0.2087], linear_acceleration: [-0.0977, -0.0469, 0.9570]"
150.0253,"orientation: [0.9843, -0.0411, 0.0450, 0.1658], angular_velocity: [-0.2087, 0.4870, 0.0696], linear_acceleration: [-0.1055, -0.0547, 0.9609]"
150.0753,"orientation: [0.9843, -0.0410, 0.0451, 0.1658], angular_velocity: [0.0000, 0.0000, 0.0000], linear_acceleration: [-0.1133, -0.0469, 0.9609]"
150.1253,"orientation: [0.9842, -0.0411, 0.0453, 0.1659], angular_velocity: [-0.2783, 0.0696, 0.2087], linear_acceleration: [-0.1133, -0.0469, 0.9766]"
150.1753,"orientation: [0.9842, -0.0411, 0.0453, 0.1660], angular_velocity: [-0.1391, 0.0696, 0.1391], linear_acceleration: [-0.1055, -0.0469, 0.9648]"
150.2253,"orientation: [0.9842, -0.0410, 0.0454, 0.1661], angular_velocity: [-0.0696, 0.1391, 0.1391], linear_acceleration: [-0.1055, -0.0469, 0.9648]"
150.2753,"orientation: [0.9842, -0.0410, 0.0456, 0.1662], angular_velocity: [0.0696, 0.3478, 0.2087], linear_acceleration: [-0.1094, -0.0508, 0.9609]"
150.3253,"orientation: [0.9842, -0.0411, 0.0458, 0.1662], angular_velocity: [-0.3478, 0.1391, -0.0696], linear_acceleration: [-0.1133, -0.0469, 0.9648]"
150.3753,"orientation: [0.9842, -0.0411, 0.0458, 0.1662], angular_velocity: [-0.0696, 0.1391, 0.0000], linear_acceleration: [-0.1055, -0.0508, 0.9570]"
150.4257,"orientation: [0.9842, -0.0411, 0.0461, 0.1662], angular_velocity: [0.0696, 0.2087, -0.0696], linear_acceleration: [-0.1172, -0.0469, 0.9648]"
150.4753,"orientation: [0.9842, -0.0410, 0.0460, 0.1662], angular_velocity: [-0.0696, -0.4870, 0.0696], linear_acceleration: [-0.1133, -0.0469, 0.9570]"
150.5253,"orientation: [0.9842, -0.0409, 0.0460, 0.1662], angular_velocity: [0.0000, -0.4174, -0.1391], linear_acceleration: [-0.1172, -0.0469, 0.9609]"
150.5752,"orientation: [0.9842, -0.0410, 0.0459, 0.1663], angular_velocity: [0.0696, -0.0696, 0.2783], linear_acceleration: [-0.1016, -0.0625, 0.9648]"
150.6253,"orientation: [0.9842, -0.0409, 0.0460, 0.1663], angular_velocity: [0.0000, 0.1391, -0.0696], linear_acceleration: [-0.1094, -0.0430, 0.9648]"
150.6753,"orientation: [0.9841, -0.0408, 0.0461, 0.1663], angular_velocity: [0.2783, -0.1391, 0.0696], linear_acceleration: [-0.1133, -0.0547, 0.9688]"
150.7252,"orientation: [0.9841, -0.0408, 0.0459, 0.1664], angular_velocity: [0.0000, -0.4870, 0.1391], linear_acceleration: [-0.1055, -0.0586, 0.9648]"
150.7753,"orientation: [0.9841, -0.0408, 0.0458, 0.1665], angular_velocity: [-0.2087, -0.2087, 0.1391], linear_acceleration: [-0.1055, -0.0469, 0.9688]"
150.8253,"orientation: [0.9841, -0.0407, 0.0459, 0.1665], angular_velocity: [-0.2087, 0.0000, -0.0696], linear_acceleration: [-0.1133, -0.0430, 0.9570]"
150.8753,"orientation: [0.9841, -0.0407, 0.0458, 0.1666], angular_velocity: [0.0696, -0.1391, 0.2087], linear_acceleration: [-0.1016, -0.0586, 0.9727]"
150.9253,"orientation: [0.9841, -0.0408, 0.0456, 0.1668], angular_velocity: [-0.0696, -0.3478, 0.3478], linear_acceleration: [-0.1016, -0.0547, 0.9609]"
150.9753,"orientation: [0.9841, -0.0408, 0.0455, 0.1668], angular_velocity: [-0.1391, -0.2783, -0.0696], linear_acceleration: [-0.1055, -0.0547, 0.9648]"
151.0252,"orientation: [0.9841, -0.0408, 0.0456, 0.1668], angular_velocity: [-0.1391, -0.0696, 0.1391], linear_acceleration: [-0.1094, -0.0469, 0.9570]"
151.0753,"orientation: [0.9841, -0.0407, 0.0456, 0.1668], angular_velocity: [0.0696, -0.1391, -0.1391], linear_acceleration: [-0.1133, -0.0469, 0.9648]"
151.1252,"orientation: [0.9841, -0.0406, 0.0458, 0.1668], angular_velocity: [0.0000, 0.4174, 0.0696], linear_acceleration: [-0.1055, -0.0469, 0.9648]"
151.1753,"orientation: [0.9841, -0.0406, 0.0461, 0.1669], angular_velocity: [0.0696, 0.4870, 0.1391], linear_acceleration: [-0.1055, -0.0508, 0.9688]"
151.2253,"orientation: [0.9841, -0.0405, 0.0462, 0.1669], angular_velocity: [0.0000, 0.2783, -0.1391], linear_acceleration: [-0.1055, -0.0469, 0.9609]"
151.2753,"orientation: [0.9840, -0.0406, 0.0464, 0.1669], angular_velocity: [-0.1391, 0.2087, 0.0696], linear_acceleration: [-0.1094, -0.0547, 0.9688]"
151.3253,"orientation: [0.9840, -0.0405, 0.0464, 0.1670], angular_velocity: [0.2087, -0.2087, 0.2087], linear_acceleration: [-0.1133, -0.0508, 0.9570]"
151.3753,"orientation: [0.9840, -0.0402, 0.0462, 0.1671], angular_velocity: [0.2087, -0.8348, 0.0696], linear_acceleration: [-0.1133, -0.0469, 0.9570]"
151.4256,"orientation: [0.9840, -0.0402, 0.0461, 0.1671], angular_velocity: [0.1391, -0.3478, 0.1391], linear_acceleration: [-0.1055, -0.0547, 0.9648]"
151.4754,"orientation: [0.9840, -0.0402, 0.0461, 0.1671], angular_velocity: [-0.1391, 0.3478, -0.0696], linear_acceleration: [-0.0938, -0.0508, 0.9648]"
151.5253,"orientation: [0.9840, -0.0402, 0.0464, 0.1672], angular_velocity: [-0.1391, 0.6957, 0.1391], linear_acceleration: [-0.1055, -0.0508, 0.9688]"
151.5753,"orientation: [0.9840, -0.0403, 0.0468, 0.1671], angular_velocity: [0.0000, 0.6261, -0.1391], linear_acceleration: [-0.1133, -0.0547, 0.9609]"
151.6253,"orientation: [0.9840, -0.0402, 0.0468, 0.1671], angular_velocity: [0.1391, 0.1391, -0.1391], linear_acceleration: [-0.1055, -0.0508, 0.9688]"
151.6753,"orientation: [0.9840, -0.0402, 0.0471, 0.1671], angular_velocity: [-0.0696, 0.4870, 0.0696], linear_acceleration: [-0.1094, -0.0469, 0.9570]"
151.7253,"orientation: [0.9840, -0.0402, 0.0472, 0.1671], angular_velocity: [0.0000, 0.1391, -0.1391], linear_acceleration: [-0.1094, -0.0508, 0.9648]"
151.7753,"orientation: [0.9840, -0.0402, 0.0471, 0.1670], angular_velocity: [-0.2783, -0.3478, -0.1391], linear_acceleration: [-0.1094, -0.0508, 0.9648]"
151.8253,"orientation: [0.9840, -0.0400, 0.0471, 0.1673], angular_velocity: [0.0696, -0.2783, 0.4870], linear_acceleration: [-0.1094, -0.0430, 0.9688]"
151.8753,"orientation: [0.9840, -0.0400, 0.0471, 0.1673], angular_velocity: [0.2087, -0.1391, 0.1391], linear_acceleration: [-0.1094, -0.0586, 0.9648]"
151.9253,"orientation: [0.9840, -0.0399, 0.0471, 0.1674], angular_velocity: [-0.1391, -0.0696, 0.0696], linear_acceleration: [-0.1055, -0.0430, 0.9570]"
151.9753,"orientation: [0.9840, -0.0398, 0.0471, 0.1673], angular_velocity: [0.3478, -0.0696, -0.1391], linear_acceleration: [-0.1094, -0.0586, 0.9648]"
152.0253,"orientation: [0.9840, -0.0397, 0.0470, 0.1673], angular_velocity: [0.3478, 0.0696, -0.1391], linear_acceleration: [-0.0938, -0.0586, 0.9570]"
152.0753,"orientation: [0.9840, -0.0396, 0.0473, 0.1673], angular_velocity: [-0.1391, 0.7652, 0.0696], linear_acceleration: [-0.0977, -0.0391, 0.9609]"
152.1252,"orientation: [0.9839, -0.0399, 0.0478, 0.1674], angular_velocity: [-0.2783, 1.2522, 0.2087], linear_acceleration: [-0.1055, -0.0547, 0.9570]"
